qid,doi,title,facet_sim_0,facet_sim_1,facet_sim_2,facet_sim_0_above_floor,facet_sim_1_above_floor,facet_sim_2_above_floor,facet_sims_geometric_mean,single_vector_sim,geography_hit,year,age_years,citation_count,citation_rate,sms_level,has_abstract,abstract_length,abs_rating_numeric,repec_percentile,label,label_int
q18-social-protection-labor-supply,10.3386/w32793,Labor Unions and Social Insurance,0.7093,0.6625,0.5703,1,1,1,0.6447,0.7451,0,2024,2,2,0.6667,0,1,1075,0,0.5,partial,1
q18-social-protection-labor-supply,10.1016/j.labeco.2024.102630,The labor market effects of facilitating social security contributions under part-time employment contracts: Evidence from Colombia,0.6646,0.7473,0.6017,1,1,1,0.6685,0.7442,1,2024,2,1,0.3333,1,1,1460,3,0.975,partial,1
q18-social-protection-labor-supply,10.1111/j.1467-9396.1996.tb00092.x,"Incentive Pay, Worker Effort, and Trade Protection",0.6288,0.5993,0.6923,1,1,1,0.639,0.744,0,1996,30,8,0.2581,0,1,601,0,0.5,partial,1
q18-social-protection-labor-supply,10.1596/1813-9450-10155,The Social Tax: Redistributive Pressure and Labor Supply,0.6918,0.6631,0.6047,1,1,1,0.6522,0.7434,0,2022,4,0,0,5,1,1069,0,0.451,partial,1
q18-social-protection-labor-supply,10.3386/w32751,Social Insurance Spillovers: Evidence From Paid Sick Leave Mandates and Workers' Compensation,0.7511,0.6552,0.5833,1,1,1,0.6597,0.7433,0,2024,2,3,1,4,1,1280,0,0.5,partial,1
q18-social-protection-labor-supply,10.1086/504642,The Effects of Welfare‐to‐Work Program Activities on Labor Market Outcomes,0.6461,0.6591,0.6335,1,1,1,0.6462,0.7431,0,2006,20,78,3.7143,0,1,766,0,0.5,relevant,2
q18-social-protection-labor-supply,10.2139/ssrn.2158000,Labor Market Impacts of a Large-Scale Public Works Program: Evidence from the Indian Employment Guarantee Scheme,0.6622,0.6518,0.6059,1,1,1,0.6395,0.7425,0,2012,14,83,5.5333,4,1,567,0,0.5,relevant,2
q18-social-protection-labor-supply,10.3386/w31978,Firm Accommodation After Disability: Labor Market Impacts and Implications for Social Insurance,0.7046,0.672,0.5989,1,1,1,0.657,0.7409,0,2023,3,3,0.75,0,1,1069,0,0.5,partial,1
q18-social-protection-labor-supply,10.1016/s0047-2727(99)00110-3,Incentive effects of social security on labor force participation: evidence in Germany and across Europe,0.6094,0.6392,0.6087,1,1,1,0.6189,0.7408,0,2000,26,261,9.6667,0,0,0,3,0.993,relevant,2
q19-inequality-social-mobility-lac,10.1016/j.jdeveco.2018.05.016,Educational inequality and intergenerational mobility in Latin America: A new database,0.6999,0.7148,0.6704,1,1,1,0.6948,0.8401,1,2017,9,144,14.4,2,1,983,3,0.991,relevant,2
q19-inequality-social-mobility-lac,10.1111/puar.13936,"Great Gatsby and the Global SouthBy DidingSakri, AndySumner, Arief AnshoryYusuf, Cambridge: Cambridge University Press. 2023. 75 pp. $22.00 (paperback). <scp>ISBN</scp> 9781009382724",0.6583,0.657,0.5517,1,1,1,0.6202,0.6751,1,2025,1,0,0,0,1,8116,5,0.5,partial,1
q19-inequality-social-mobility-lac,10.1787/5kggdtfpvhr7-en,Ascendance by Descendants?,0.6879,0.7492,0.6362,1,1,1,0.6896,0.8292,1,2011,15,8,0.5,0,1,664,0,0.645,relevant,2
q19-inequality-social-mobility-lac,10.1007/s10888-019-09415-9,Intergenerational mobility and the rise and fall of inequality: Lessons from Latin America,0.6993,0.7485,0.6415,1,1,1,0.695,0.823,1,2016,10,44,4,0,0,0,2,0.955,relevant,2
q19-inequality-social-mobility-lac,10.1146/annurev-soc-071811-145521,Intergenerational Mobility and Inequality: The Latin American Case*,0.6958,0.7283,0.6519,1,1,1,0.6913,0.8221,1,2014,12,182,14,0,1,996,0,0.5,relevant,2
q19-inequality-social-mobility-lac,10.35188/unu-wider/2023/347-5,Inequality of opportunity and intergenerational persistence in Latin America,0.7071,0.6596,0.644,1,1,1,0.6697,0.8157,1,2023,3,13,3.25,0,1,1231,0,0.632,relevant,2
q19-inequality-social-mobility-lac,10.1257/jep.27.3.79,"Income Inequality, Equality of Opportunity, and Intergenerational Mobility",0.7308,0.707,0.4903,1,1,1,0.6327,0.8108,0,2013,13,1857,132.6429,0,1,1468,4,0.998,partial,1
q19-inequality-social-mobility-lac,10.4236/me.2016.75070,Inequality and Mobility: Gatsby in the Americas *,0.7199,0.7386,0.6478,1,1,1,0.701,0.8073,1,2016,10,8,0.7273,2,1,1381,0,0.5,relevant,2
q19-inequality-social-mobility-lac,10.21953/lse.hq3w372vbpdv,Inherited inequality in Latin America,0.7044,0.6612,0.6357,1,1,1,0.6665,0.803,1,2025,1,0,0,0,1,1141,0,0.186,relevant,2
q19-inequality-social-mobility-lac,10.1353/eco.2008.0003,Social Mobility and Preferences for Redistribution in Latin America,0.6696,0.7145,0.6358,1,1,1,0.6726,0.7982,1,2008,18,62,3.2632,2,1,859,0,0.5,partial,1
q19-inequality-social-mobility-lac,10.1016/j.euroecorev.2004.09.009,Income taxation with intergenerational mobility: Can higher inequality lead to less progression?,0.6505,0.72,0.382,1,1,0,0.6844,0.7975,0,2004,22,7,0.3043,0,0,0,3,0.989,partial,1
q19-inequality-social-mobility-lac,10.1111/j.1468-0297.2007.02036.x,Nonlinearities in Intergenerational Earnings Mobility: Consequences for Cross‐Country Comparisons,0.6269,0.7076,0.5485,1,1,1,0.6243,0.7966,0,2007,19,212,10.6,1,1,19,4,0.994,partial,1
q19-inequality-social-mobility-lac,10.1086/322882,Inequality and Intergenerational Mobility in Schooling: The Case of Mexico,0.6502,0.6622,0.5425,1,1,1,0.6159,0.7953,1,2002,24,104,4.16,0,0,0,0,0.5,relevant,2
q19-inequality-social-mobility-lac,10.18235/0008068,Intergenerational Social Mobility in Latin America: A Review of Existing Evidence,0.6648,0.7833,0.5091,1,1,1,0.6424,0.7928,1,2010,16,0,0,0,1,572,0,0.5,relevant,2
q19-inequality-social-mobility-lac,10.1016/j.worlddev.2025.107237,"Economic convergence, intragenerational economic mobility, and inequality in a native Amazonian small-scale society of Indigenous People in Bolivia",0.7153,0.7661,0.5805,1,1,1,0.6826,0.7922,1,2025,1,0,0,4,1,2015,0,0.5,partial,1
q19-inequality-social-mobility-lac,10.1257/app.20210686,Intergenerational Mobility in India: New Measures and Estimates across Time and Social Groups,0.6634,0.7811,0.5226,1,1,1,0.647,0.7825,0,2024,2,42,14,4,1,747,0,0.5,partial,1
q19-inequality-social-mobility-lac,10.1086/691971,"Intergenerational Transmission of Poverty and Inequality: Parental Resources and Schooling Attainment and Children’s Human Capital in Ethiopia, India, Peru, and Vietnam",0.7479,0.6934,0.5632,1,1,1,0.6635,0.7817,1,2017,9,61,6.1,1,1,1130,0,0.5,partial,1
q19-inequality-social-mobility-lac,10.1007/s40503-015-0030-x,On intergenerational (im)mobility in Latin America,0.7246,0.7666,0.5704,1,1,1,0.6818,0.7793,1,2015,11,54,4.5,2,1,1213,0,0.891,relevant,2
q19-inequality-social-mobility-lac,10.1007/s00148-025-01131-1,Intergenerational mobility in Latin America: the multiple facets of social status and the role of mothers,0.6199,0.7443,0.6563,1,1,1,0.6715,0.7792,1,2025,1,2,1,1,1,881,0,0.5,relevant,2
q20-school-vs-household-learning,10.1177/0038040720919379,Learning Inequality in Francophone Africa: School Quality and the Educational Achievement of Rich and Poor Children,0.6911,0.6477,0.7307,1,1,1,0.689,0.8099,0,2020,6,154,22,0,1,1253,0,0.5,relevant,2
q20-school-vs-household-learning,10.1596/1813-9450-7730,Evidence from a randomized evaluation of the household welfare impacts of conditional and unconditional cash transfers given to mothers or fathers,0.589,0.5216,0.6709,1,1,1,0.5907,0.679,0,2016,10,98,8.9091,5,1,1094,0,0.5,partial,1
q20-school-vs-household-learning,10.1353/eco.2015.a572733,"Peer Effects on a Fertility Decision: An Application for Medellín, Colombia",0.532,0.4534,0.6452,1,1,1,0.5379,0.6101,1,2015,11,0,0,2,1,4245,0,0.5,partial,1
q20-school-vs-household-learning,10.1177/0038040719830698,Do Well-off Families Compensate for Low Cognitive Ability? Evidence on Social Inequality in Early Schooling from a Twin Study,0.6521,0.5723,0.7537,1,1,1,0.6552,0.792,0,2019,7,27,3.375,0,1,1695,0,0.5,partial,1
q20-school-vs-household-learning,10.1177/00380407231191541,School Attendance and Academic Achievement: Understanding Variation across Family Socioeconomic Status,0.6798,0.5903,0.699,1,1,1,0.6546,0.7873,0,2023,3,23,5.75,0,1,920,0,0.5,partial,1
q20-school-vs-household-learning,10.1590/0102-311x00109315,Diferenciais de mortalidade jovem no Brasil: a importância dos fatores socioeconômicos dos domicílios e das condições de vida nos municípios e estados brasileiros,0.5228,0.4803,0.7088,1,1,1,0.5625,0.6542,1,2016,10,16,1.4545,2,1,741,0,0.5,partial,1
q20-school-vs-household-learning,10.1177/0038040719870683,The Distribution of School Quality: Do Schools Serving Mostly White and High-SES Children Produce the Most Learning?,0.6892,0.6905,0.6476,1,1,1,0.6755,0.7849,0,2019,7,21,2.625,0,1,1459,0,0.5,relevant,2
q20-school-vs-household-learning,10.1590/0102-311xen050822,The National Wealth Score in the Brazilian National Survey on Child Nutrition (ENANI-2019),0.5946,0.5198,0.6854,1,1,1,0.5962,0.622,0,2023,3,7,1.75,0,1,1700,0,0.5,partial,1
q20-school-vs-household-learning,10.1080/09645292.2010.511852,"The impact of school quality, socioeconomic factors, and child health on students’ academic performance: evidence from Sri Lankan primary schools",0.7187,0.6784,0.676,1,1,1,0.6907,0.7814,0,2011,15,113,7.0625,0,1,1624,0,0.5,relevant,2
q20-school-vs-household-learning,10.1016/s0304-3878(02)00010-x,The impact of school quality on earnings and educational returns—evidence from a low-income country,0.6554,0.6481,0.5966,1,1,1,0.6328,0.7795,0,2002,24,67,2.68,0,0,0,3,0.991,partial,1
q20-school-vs-household-learning,10.1016/j.foodpol.2024.102616,Looking at gender is not enough—How diversity of farmers’ marginalization relates to varietal trait preferences,0.4212,0.381,0.5641,0,0,1,0.5641,0.5601,0,2024,2,11,3.6667,2,1,1821,3,0.934,irrelevant,0
q20-school-vs-household-learning,10.1093/ej/ueaa077,Biased Aspirations and Social Inequality at School: Evidence from French Teenagers,0.6633,0.5919,0.6708,1,1,1,0.641,0.7767,0,2020,6,69,9.8571,4,1,706,4,0.994,partial,1
q20-school-vs-household-learning,10.1590/0102-311x00121419,"Skin color, social inequalities and health in older adults: an analysis based on the SABE survey in Colombia",0.5326,0.4621,0.6914,1,1,1,0.5542,0.6261,1,2020,6,8,1.1429,0,1,1469,0,0.5,partial,1
q20-school-vs-household-learning,10.1590/s0034-8910.2015049005659,Users’ dissatisfaction with dental care: a population-based household study,0.466,0.4519,0.562,1,1,1,0.491,0.5854,1,2015,11,14,1.1667,2,1,1886,0,0.5,irrelevant,0
q20-school-vs-household-learning,10.3386/w21023,"Correlation, Consumption, Confusion, or Constraints: Why do Poor Children Perform so Poorly?",0.6255,0.5489,0.7556,1,1,1,0.6378,0.7764,0,2015,11,4,0.3333,0,1,875,0,0.5,partial,1
q20-school-vs-household-learning,10.1177/00031224211049188,Does Schooling Decrease Socioeconomic Inequality in Early Achievement? A Differential Exposure Approach,0.6813,0.592,0.701,1,1,1,0.6563,0.7764,0,2021,5,44,7.3333,0,1,1317,0,0.5,relevant,2
q20-school-vs-household-learning,10.1590/0102-311x00216620,"Idosos no contexto da pandemia da COVID-19 no Brasil: efeitos nas condições de saúde, renda e trabalho",0.4588,0.4137,0.5852,1,0,1,0.5182,0.5397,1,2021,5,157,26.1667,2,1,1604,0,0.5,partial,1
q20-school-vs-household-learning,10.1177/0038040714562006,Do Differences in School Quality Matter More Than We Thought? New Evidence on Educational Opportunity in the Twenty-first Century,0.6797,0.6414,0.65,1,1,1,0.6568,0.7757,0,2015,11,116,9.6667,0,1,1098,0,0.5,relevant,2
q20-school-vs-household-learning,10.1590/0102-311xpt255621,A cor e o sexo da fome: análise da insegurança alimentar sob o olhar da interseccionalidade,0.4917,0.4874,0.6392,1,1,1,0.5351,0.5805,1,2022,4,39,7.8,2,1,1592,0,0.5,partial,1
q21-ai-adoption-wage-inequality,10.5089/9798229006828.001,AI Adoption and Inequality,0.6643,0.7336,0.5927,1,1,1,0.661,0.8092,0,2025,1,4,2,0,1,1093,0,0.5,relevant,2
q21-ai-adoption-wage-inequality,10.2139/ssrn.6515438,Early AI Adoption and Firm Productivity Growth in a Middle-Income Economy,0.7675,0.6085,0.5725,1,1,1,0.6443,0.8085,0,2026,0,0,0,2,1,1116,0,0.5,partial,1
q21-ai-adoption-wage-inequality,10.54097/7t0k2573,Multiple Impacts of Artificial Intelligence on Occupations and Labor Markets,0.7492,0.628,0.6425,1,1,1,0.6712,0.8065,0,2024,2,9,3,1,1,1587,0,0.5,partial,1
q21-ai-adoption-wage-inequality,10.3386/w34781,Enhancing Worker Productivity Without Automating Tasks: A Different Approach to AI and the Task-Based Model,0.6941,0.6614,0.6611,1,1,1,0.672,0.802,0,2026,0,0,0,0,1,2023,0,0.5,partial,1
q21-ai-adoption-wage-inequality,10.3390/systems13070586,How Does Artificial Intelligence Technology Influence Labor Share: The Role of Labor Structure Upgrading,0.7142,0.6339,0.6103,1,1,1,0.6513,0.801,0,2025,1,1,0.5,3,1,1301,0,0.5,relevant,2
q21-ai-adoption-wage-inequality,10.2139/ssrn.3368605,The Variable Impact of Artificial Intelligence on Labor: The Role of Complementary Skills and Technologies,0.7176,0.6341,0.63,1,1,1,0.6594,0.7988,0,2019,7,94,11.75,2,1,1173,0,0.5,relevant,2
q21-ai-adoption-wage-inequality,10.1111/joes.70072,Automation as an Equalizer: How Easy‐to‐Use Technologies Narrow Skill Gaps Between Low‐ and High‐Skilled Workers,0.7161,0.6142,0.6379,1,1,1,0.6546,0.7962,0,2026,0,1,1,0,1,860,2,0.983,relevant,2
q21-ai-adoption-wage-inequality,10.2139/ssrn.5169611,"Augmenting or Automating Labor? The Effect of AI Development on New Work, Employment, and Wages",0.7174,0.609,0.6063,1,1,1,0.6422,0.796,0,2025,1,8,4,4,1,923,0,0.5,relevant,2
q21-ai-adoption-wage-inequality,10.33215/ck54dk85,Exploring the Dual Impact of AI on Employment and Wages in Chinese Manufacturing,0.7251,0.6104,0.5726,1,1,1,0.6328,0.7949,0,2024,2,1,0.3333,2,1,1276,0,0.5,relevant,2
q21-ai-adoption-wage-inequality,10.36948/ijfmr.2025.v07i06.61047,Impact of Artificial Intelligence on Labor Markets: An Economic Perspective,0.7125,0.6642,0.6178,1,1,1,0.6637,0.7934,0,2025,1,1,0.5,0,1,1281,0,0.5,partial,1
q21-ai-adoption-wage-inequality,10.1007/s40821-025-00314-w,Impact of robots and artificial intelligence on labor and skill demand: evidence from the UK,0.7194,0.615,0.6212,1,1,1,0.6502,0.7928,0,2025,1,7,3.5,2,1,1822,2,0.88,relevant,2
q21-ai-adoption-wage-inequality,10.1016/j.euroecorev.2025.105043,AI innovation and the labor share in European regions,0.6738,0.6924,0.5779,1,1,1,0.646,0.7919,0,2025,1,19,9.5,2,1,850,3,0.989,relevant,2
q21-ai-adoption-wage-inequality,10.1016/j.techfore.2023.123180,Does artificial intelligence promote common prosperity within enterprises? —Evidence from Chinese-listed companies in the service industry,0.7121,0.6285,0.6121,1,1,1,0.6495,0.7914,0,2024,2,59,19.6667,0,1,1345,3,0.934,relevant,2
q21-ai-adoption-wage-inequality,10.3386/w34444,"Artificial Intelligence, Competition, and Welfare",0.6935,0.6627,0.5741,1,1,1,0.6414,0.7911,0,2025,1,1,0.5,0,1,1928,0,0.5,partial,1
q21-ai-adoption-wage-inequality,10.1016/j.jebo.2025.107206,Artificial intelligence adoption and workplace training,0.793,0.5679,0.6135,1,1,1,0.6513,0.7881,0,2025,1,5,2.5,4,1,1464,0,0.973,partial,1
q21-ai-adoption-wage-inequality,10.3386/w33509,Artificial Intelligence and the Labor Market,0.7281,0.6279,0.6265,1,1,1,0.6592,0.7865,0,2025,1,29,14.5,0,1,1038,0,0.5,relevant,2
q21-ai-adoption-wage-inequality,10.22617/wps250038-2,Implications of Artificial Intelligence and Robots for Employment and Labor Productivity: Firm-Level Evidence from the Republic of Korea,0.7186,0.5978,0.5793,1,1,1,0.629,0.7848,0,2025,1,1,0.5,2,1,608,0,0.5,partial,1
q21-ai-adoption-wage-inequality,10.3389/frai.2022.832736,Artificial Intelligence and Employment: New Cross-Country Evidence,0.74,0.6193,0.6214,1,1,1,0.6579,0.7838,0,2022,4,114,22.8,0,1,1545,0,0.5,partial,1
q21-ai-adoption-wage-inequality,10.18235/0013677,The Potential Distributive Impact of AI-driven Labor Changes in Latin America (en),0.7202,0.6876,0.604,1,1,1,0.6687,0.7837,1,2025,1,0,0,1,1,1242,0,0.5,relevant,2
q21-ai-adoption-wage-inequality,10.1787/c2c1d276-en,Artificial intelligence and employment,0.7453,0.6115,0.6231,1,1,1,0.6573,0.7833,0,2021,5,195,32.5,0,1,1952,0,0.5,partial,1
q22-chronic-poverty-interventions,10.7910/dvn/nhixnt,A Multifaceted Program Causes Lasting Progress for the Very Poor: Evidence From Six Countries,0.6722,0.7364,0.6092,1,1,1,0.6706,0.7826,0,2018,8,0,0,5,1,852,0,0.5,relevant,2
q22-chronic-poverty-interventions,10.3386/w32165,Early Childhood Intervention for the Poor: Long Term Outcomes,0.6286,0.6707,0.5913,1,1,1,0.6294,0.7677,0,2024,2,1,0.3333,5,1,692,0,0.5,partial,1
q22-chronic-poverty-interventions,10.1002/pam.20613,The long‐term effects on children and adolescents of a policy providing work supports for low‐income parents,0.5947,0.6447,0.6082,1,1,1,0.6155,0.7562,0,2011,15,9,0.5625,5,1,997,3,0.5,partial,1
q22-chronic-poverty-interventions,10.1093/jeea/jvae005,"Experimental Evidence from a Conditional Cash Transfer Program: Schooling, Learning, Fertility, and Labor Market Outcomes After 10 Years",0.566,0.6549,0.6205,1,1,1,0.6127,0.7559,0,2024,2,11,3.6667,5,1,701,0,0.5,relevant,2
q22-chronic-poverty-interventions,10.3368/jhr.58.3.1019-10515r1,Food for Thought?,0.6429,0.6447,0.6308,1,1,1,0.6395,0.7524,0,2020,6,50,7.1429,5,1,765,3,0.99,partial,1
q22-chronic-poverty-interventions,10.1080/00220388.2019.1677887,Integrated Graduation Program and its Effect on Women and Household Economic Well-being: Findings from a Randomised Controlled Trial in Burkina Faso,0.5864,0.6159,0.6608,1,1,1,0.6203,0.7479,0,2019,7,9,1.125,5,1,1408,3,0.95,relevant,2
q22-chronic-poverty-interventions,10.18235/0000486,Do Conditional Cash Transfers Lead to Better Secondary Schools?: Evidence from Jamaica's PATH,0.5742,0.6318,0.6617,1,1,1,0.6215,0.7471,1,2016,10,16,1.4545,4,1,737,0,0.5,partial,1
q22-chronic-poverty-interventions,10.3386/w31735,Aspiring to a Better Future: Can a Simple Psychological Intervention Reduce Poverty?,0.6313,0.6445,0.5729,1,1,1,0.6154,0.7459,0,2023,3,14,3.5,0,1,736,0,0.5,partial,1
q22-chronic-poverty-interventions,10.18235/0011482,More Schooling and More Learning?: Effects of a Three-Year Conditional Cash Transfer Program in Nicaragua after 10 Years,0.582,0.6455,0.674,1,1,1,0.6327,0.7457,1,2013,13,0,0,5,1,1421,0,0.5,partial,1
q22-chronic-poverty-interventions,10.1257/aer.103.3.232,Achieving Escape Velocity: Neighborhood and School Interventions to Reduce Persistent Inequality,0.6186,0.6031,0.6776,1,1,1,0.6323,0.7455,0,2013,13,72,5.1429,3,1,743,5,1,partial,1
q22-chronic-poverty-interventions,10.3386/w20284,Improving Educational Outcomes in Developing Countries: Lessons from Rigorous Impact Evaluations,0.6489,0.6118,0.7197,1,1,1,0.6586,0.7454,0,2014,12,79,6.0769,0,1,1173,0,0.5,partial,1
q22-chronic-poverty-interventions,10.1257/pol.20180510,Reducing Inequality through Dynamic Complementarity: Evidence from Head Start and Public School Spending,0.5796,0.6154,0.6536,1,1,1,0.6155,0.7451,0,2019,7,176,22,4,1,708,0,0.5,partial,1
q22-chronic-poverty-interventions,10.1257/app.4.4.121,"Longer-Term Impacts of Mentoring, Educational Services, and Learning Incentives: Evidence from a Randomized Trial in the United States",0.6069,0.5975,0.703,1,1,1,0.6341,0.7435,0,2012,14,126,8.4,5,1,714,4,0.997,partial,1
q22-chronic-poverty-interventions,10.1257/app.20230108,"Sustainable Poverty Reduction through Social Assistance: Modality, Context, and Complementary Programming in Bangladesh",0.6243,0.6782,0.5415,1,1,1,0.612,0.7418,0,2025,1,3,1.5,5,1,758,0,0.5,relevant,2
q22-chronic-poverty-interventions,10.3386/w23489,Reducing Inequality Through Dynamic Complementarity: Evidence from Head Start and Public School Spending,0.5741,0.6297,0.6444,1,1,1,0.6153,0.7413,0,2017,9,34,3.4,4,1,1200,0,0.5,partial,1
q22-chronic-poverty-interventions,10.1086/732179,Scalable Nutrition Interventions in a Graduation Model Program: Experimental Evidence from Ethiopia,0.6295,0.6263,0.6312,1,1,1,0.629,0.7392,0,2024,2,1,0.3333,4,1,1373,0,0.5,relevant,2
q22-chronic-poverty-interventions,10.1093/wbro/lky005,Long-Term Impacts of Conditional Cash Transfers: Review of the Evidence,0.5629,0.6822,0.6306,1,1,1,0.6233,0.7366,1,2019,7,171,21.375,0,1,1465,0,0.5,relevant,2
q22-chronic-poverty-interventions,10.1596/1813-9450-5681,Assessing the Long-Term Effects of Conditional Cash Transfers on Human Capital: Evidence from Colombia,0.5339,0.6381,0.6243,1,1,1,0.5969,0.7359,1,2011,15,140,8.75,4,1,1647,0,0.5,partial,1
q22-chronic-poverty-interventions,10.3386/w31611,"Psychosocial Constraints, Impact Heterogeneity and Spillovers in a Multifaceted Graduation Program in Kenya",0.5731,0.6167,0.6319,1,1,1,0.6067,0.7352,0,2023,3,2,0.5,5,1,1449,0,0.5,relevant,2
q22-chronic-poverty-interventions,10.3386/w19862,The (Surprising) Efficacy of Academic and Behavioral Intervention with Disadvantaged Youth: Results from a Randomized Experiment in Chicago,0.6249,0.5508,0.6172,1,1,1,0.5967,0.734,0,2014,12,26,2,5,1,1551,0,0.5,relevant,2
q23-informality-productivity-bidirectional,10.1017/s1365100517001055,INFORMAL SECTOR MISALLOCATION,0.5682,0.715,0.6719,1,1,1,0.6486,0.7636,0,2018,8,42,4.6667,0,1,711,2,0.946,relevant,2
q23-informality-productivity-bidirectional,10.1111/rode.12697,Casting a shadow: Productivity of formal firms and informality,0.6385,0.7646,0.6801,1,1,1,0.6925,0.8222,0,2020,6,70,10,0,1,1318,2,0.918,relevant,2
q23-informality-productivity-bidirectional,10.1787/080a17ce-en,Like it or not? The impact of online platforms on the productivity of incumbent service,0.6108,0.6313,0.6056,1,1,1,0.6158,0.704,0,2019,7,26,3.25,0,1,1426,0,0.186,irrelevant,0
q23-informality-productivity-bidirectional,10.3386/w20205,Informality and Development,0.5837,0.7907,0.6987,1,1,1,0.6858,0.8044,0,2014,12,6,0.4615,0,1,1068,0,0.5,partial,1
q23-informality-productivity-bidirectional,10.1257/aer.20141745,"Firms, Informality, and Development: Theory and Evidence from Brazil",0.5804,0.7363,0.6773,1,1,1,0.6615,0.8029,1,2018,8,518,57.5556,2,1,694,5,1,relevant,2
q23-informality-productivity-bidirectional,10.1093/wber/lhad034,Allocative Efficiency between and within the Formal and Informal Manufacturing Sectors in Zimbabwe,0.6546,0.6549,0.6113,1,1,1,0.6399,0.738,0,2023,3,0,0,1,1,1430,3,0.983,relevant,2
q23-informality-productivity-bidirectional,10.1093/jeea/jvac010,Efficiency Under Endogenous Information Choice: A Price-Setting Application,0.5459,0.535,0.532,1,1,1,0.5376,0.6276,0,2022,4,6,1.2,0,1,881,4,0.994,partial,1
q23-informality-productivity-bidirectional,10.1257/jep.28.3.109,Informality and Development,0.5389,0.769,0.6723,1,1,1,0.6532,0.7917,0,2014,12,1371,105.4615,0,1,1117,4,0.998,partial,1
q23-informality-productivity-bidirectional,10.1596/978-0-8213-7092-6,Informality: Exit and Exclusion,0.4702,0.6887,0.6749,1,1,1,0.6023,0.6919,1,2007,19,1125,56.25,1,1,24760,0,0.5,relevant,2
q23-informality-productivity-bidirectional,10.1080/00220388.2015.1046442,Informality and Profitability: Evidence from a New Firm Survey in Ecuador,0.6129,0.7713,0.7287,1,1,1,0.701,0.7914,1,2015,11,17,1.4167,3,1,634,0,0.5,relevant,2
q23-informality-productivity-bidirectional,10.1596/22697,Evidence from a New Firm Survey in Ecuador,0.6059,0.7631,0.7337,1,1,1,0.6974,0.79,1,2015,11,0,0,0,1,634,0,0.451,relevant,2
q23-informality-productivity-bidirectional,10.1016/j.jfineco.2024.103855,"Financial constraints, cash flow timing patterns, and asset prices",0.5287,0.5367,0.5002,1,1,1,0.5217,0.6042,0,2024,2,7,2.3333,0,1,685,0,0.5,partial,1
q23-informality-productivity-bidirectional,10.1146/annurev-economics-082119-121914,Informality: Causes and Consequences for Development,0.6211,0.724,0.7191,1,1,1,0.6864,0.7869,0,2020,6,317,45.2857,0,1,981,3,0.996,relevant,2
q23-informality-productivity-bidirectional,10.3386/w29066,Regulating Conglomerates in China: Evidence from an Energy Conservation Program,0.5789,0.575,0.5552,1,1,1,0.5696,0.6372,0,2021,5,31,5.1667,4,1,696,0,0.5,partial,1
q23-informality-productivity-bidirectional,10.3386/w18347,Wages and Informality in Developing Countries,0.6063,0.7463,0.7023,1,1,1,0.6824,0.785,0,2012,14,30,2,0,1,592,0,0.5,partial,1
q23-informality-productivity-bidirectional,10.18235/0011688,Macroprudential Policy and Labor Market Dynamics in Latin America,0.6351,0.6428,0.641,1,1,1,0.6396,0.709,1,2015,11,0,0,0,1,1182,0,0.5,partial,1
q23-informality-productivity-bidirectional,10.1093/restud/rdac004,"Product Life Cycle, Learning, and Nominal Shocks",0.5293,0.6025,0.6173,1,1,1,0.5817,0.6778,0,2022,4,19,3.8,2,1,1505,0,0.5,partial,1
q23-informality-productivity-bidirectional,10.1016/j.jdeveco.2006.05.007,What causes firms to hide output? The determinants of informality,0.5507,0.6933,0.6207,1,1,1,0.6188,0.7828,0,2006,20,369,17.5714,0,0,0,0,0.5,relevant,2
q23-informality-productivity-bidirectional,10.1080/00220388.2022.2061853,What Sustains Informality? A Study of the Interactions between Formal and Informal Sector Firms,0.5428,0.7565,0.7321,1,1,1,0.6699,0.7816,0,2022,4,18,3.6,1,1,701,3,0.95,relevant,2
q23-informality-productivity-bidirectional,10.3386/w20455,Export Markets and Labor Allocation in a Low-income Country,0.6468,0.633,0.6021,1,1,1,0.627,0.6745,0,2014,12,8,0.6154,0,1,885,0,0.5,partial,1
