qid,doi,title,facet_sim_0,facet_sim_1,facet_sim_2,facet_sim_0_above_floor,facet_sim_1_above_floor,facet_sim_2_above_floor,facet_sims_geometric_mean,single_vector_sim,geography_hit,year,age_years,citation_count,citation_rate,sms_level,has_abstract,abstract_length,abs_rating_numeric,repec_percentile,label,label_int
q19-inequality-social-mobility-lac,10.21953/lse.hq3w372vbpdv,Inherited inequality in Latin America,0.7067,0.6696,0.546,1,1,1,0.6369,0.7336,1,2025,1,0,0,0,1,1141,0,0.5,relevant,2
q19-inequality-social-mobility-lac,10.1353/eco.2008.0003,Social Mobility and Preferences for Redistribution in Latin America,0.669,0.6727,0.558,1,1,1,0.6309,0.7224,1,2008,18,62,3.2632,2,1,859,0,0.5,partial,1
q19-inequality-social-mobility-lac,10.1016/j.euroecorev.2004.09.009,Income taxation with intergenerational mobility: Can higher inequality lead to less progression?,0.6402,0.7504,0.3939,1,1,0,0.6931,0.8439,0,2004,22,7,0.3043,0,0,0,3,0.989,partial,1
q19-inequality-social-mobility-lac,10.1111/j.1468-0297.2007.02036.x,Nonlinearities in Intergenerational Earnings Mobility: Consequences for Cross‐Country Comparisons,0.6235,0.6988,0.5498,1,1,1,0.6211,0.7628,0,2007,19,212,10.6,1,1,19,4,0.994,partial,1
q19-inequality-social-mobility-lac,10.1086/322882,Inequality and Intergenerational Mobility in Schooling: The Case of Mexico,0.6345,0.6801,0.4763,1,1,1,0.5902,0.7379,1,2002,24,104,4.16,0,0,0,0,0.5,relevant,2
q19-inequality-social-mobility-lac,10.18235/0008068,Intergenerational Social Mobility in Latin America: A Review of Existing Evidence,0.6722,0.7863,0.5664,1,1,1,0.669,0.8457,1,2010,16,0,0,0,1,572,0,0.5,relevant,2
q19-inequality-social-mobility-lac,10.1016/j.worlddev.2025.107237,"Economic convergence, intragenerational economic mobility, and inequality in a native Amazonian small-scale society of Indigenous People in Bolivia",0.7245,0.725,0.6242,1,1,1,0.6896,0.7771,1,2025,1,0,0,2,1,2015,3,0.977,partial,1
q19-inequality-social-mobility-lac,10.1257/app.20210686,Intergenerational Mobility in India: New Measures and Estimates across Time and Social Groups,0.6816,0.7734,0.5442,1,1,1,0.6595,0.8213,0,2024,2,42,14,2,1,747,4,0.997,partial,1
q19-inequality-social-mobility-lac,10.1086/691971,"Intergenerational Transmission of Poverty and Inequality: Parental Resources and Schooling Attainment and Children’s Human Capital in Ethiopia, India, Peru, and Vietnam",0.7346,0.6984,0.5712,1,1,1,0.6642,0.7954,1,2017,9,61,6.1,1,1,1130,0,0.5,partial,1
q19-inequality-social-mobility-lac,10.1007/s40503-015-0030-x,On intergenerational (im)mobility in Latin America,0.7318,0.7778,0.5849,1,1,1,0.6931,0.8164,1,2015,11,54,4.5,2,1,1213,0,0.891,relevant,2
q19-inequality-social-mobility-lac,10.1007/s00148-025-01131-1,Intergenerational mobility in Latin America: the multiple facets of social status and the role of mothers,0.6271,0.7618,0.5389,1,1,1,0.6362,0.7271,1,2025,1,2,1,1,1,881,0,0.5,relevant,2
q20-school-vs-household-learning,10.1177/0038040720919379,Learning Inequality in Francophone Africa: School Quality and the Educational Achievement of Rich and Poor Children,0.7123,0.6971,0.7184,1,1,1,0.7092,0.8097,0,2020,6,154,22,1,1,1253,0,0.5,relevant,2
q20-school-vs-household-learning,10.1596/1813-9450-7730,Evidence from a randomized evaluation of the household welfare impacts of conditional and unconditional cash transfers given to mothers or fathers,0.5901,0.5456,0.6523,1,1,1,0.5944,0.6792,0,2016,10,98,8.9091,5,1,1094,0,0.5,partial,1
q20-school-vs-household-learning,10.1353/eco.2015.a572733,"Peer Effects on a Fertility Decision: An Application for Medellín, Colombia",0.5636,0.5063,0.6131,1,1,1,0.5593,0.6099,1,2015,11,0,0,2,1,4245,0,0.5,partial,1
q20-school-vs-household-learning,10.1177/0038040719830698,Do Well-off Families Compensate for Low Cognitive Ability? Evidence on Social Inequality in Early Schooling from a Twin Study,0.6912,0.6108,0.7279,1,1,1,0.6748,0.7919,0,2019,7,27,3.375,3,1,1695,0,0.5,partial,1
q20-school-vs-household-learning,10.1177/00380407231191541,School Attendance and Academic Achievement: Understanding Variation across Family Socioeconomic Status,0.7186,0.6177,0.6769,1,1,1,0.6698,0.7871,0,2023,3,23,5.75,3,1,920,0,0.5,partial,1
q20-school-vs-household-learning,10.1590/0102-311x00109315,Diferenciais de mortalidade jovem no Brasil: a importância dos fatores socioeconômicos dos domicílios e das condições de vida nos municípios e estados brasileiros,0.5548,0.5188,0.698,1,1,1,0.5857,0.6543,1,2016,10,16,1.4545,2,1,741,0,0.5,partial,1
q20-school-vs-household-learning,10.1177/0038040719870683,The Distribution of School Quality: Do Schools Serving Mostly White and High-SES Children Produce the Most Learning?,0.7095,0.7215,0.6369,1,1,1,0.6883,0.7847,0,2019,7,21,2.625,3,1,1459,0,0.5,relevant,2
q20-school-vs-household-learning,10.1590/0102-311xen050822,The National Wealth Score in the Brazilian National Survey on Child Nutrition (ENANI-2019),0.598,0.5546,0.6765,1,1,1,0.6076,0.6222,0,2023,3,7,1.75,1,1,1700,0,0.5,partial,1
q20-school-vs-household-learning,10.1080/09645292.2010.511852,"The impact of school quality, socioeconomic factors, and child health on students’ academic performance: evidence from Sri Lankan primary schools",0.7438,0.7035,0.6668,1,1,1,0.704,0.7813,0,2011,15,113,7.0625,2,1,1624,0,0.5,relevant,2
q20-school-vs-household-learning,10.1016/s0304-3878(02)00010-x,The impact of school quality on earnings and educational returns—evidence from a low-income country,0.6519,0.6734,0.6029,1,1,1,0.642,0.7794,0,2002,24,67,2.68,0,0,0,3,0.991,partial,1
q20-school-vs-household-learning,10.1016/j.foodpol.2024.102616,Looking at gender is not enough—How diversity of farmers’ marginalization relates to varietal trait preferences,0.4233,0.3951,0.5431,0,0,1,0.5431,0.5601,0,2024,2,11,3.6667,2,1,1821,3,0.934,irrelevant,0
q20-school-vs-household-learning,10.1093/ej/ueaa077,Biased Aspirations and Social Inequality at School: Evidence from French Teenagers,0.6905,0.6153,0.6551,1,1,1,0.6529,0.7766,0,2020,6,69,9.8571,4,1,706,4,0.994,partial,1
q20-school-vs-household-learning,10.1590/0102-311x00121419,"Skin color, social inequalities and health in older adults: an analysis based on the SABE survey in Colombia",0.5203,0.5002,0.6779,1,1,1,0.5609,0.6261,1,2020,6,8,1.1429,2,1,1469,0,0.5,partial,1
q20-school-vs-household-learning,10.1590/s0034-8910.2015049005659,Users’ dissatisfaction with dental care: a population-based household study,0.4857,0.5094,0.5463,1,1,1,0.5132,0.5851,1,2015,11,14,1.1667,2,1,1886,0,0.5,irrelevant,0
q20-school-vs-household-learning,10.3386/w21023,"Correlation, Consumption, Confusion, or Constraints: Why do Poor Children Perform so Poorly?",0.6529,0.5858,0.7308,1,1,1,0.6538,0.7765,0,2015,11,4,0.3333,0,1,875,0,0.5,partial,1
q20-school-vs-household-learning,10.1177/00031224211049188,Does Schooling Decrease Socioeconomic Inequality in Early Achievement? A Differential Exposure Approach,0.7067,0.6356,0.681,1,1,1,0.6738,0.7762,0,2021,5,44,7.3333,4,1,1317,0,0.5,relevant,2
q20-school-vs-household-learning,10.1590/0102-311x00216620,"Idosos no contexto da pandemia da COVID-19 no Brasil: efeitos nas condições de saúde, renda e trabalho",0.4653,0.4586,0.5569,1,1,1,0.4916,0.5397,1,2021,5,157,26.1667,2,1,1604,0,0.5,partial,1
q20-school-vs-household-learning,10.1177/0038040714562006,Do Differences in School Quality Matter More Than We Thought? New Evidence on Educational Opportunity in the Twenty-first Century,0.6999,0.6763,0.6397,1,1,1,0.6715,0.7755,0,2015,11,116,9.6667,3,1,1098,0,0.5,relevant,2
q20-school-vs-household-learning,10.1590/0102-311xpt255621,A cor e o sexo da fome: análise da insegurança alimentar sob o olhar da interseccionalidade,0.4866,0.5103,0.6239,1,1,1,0.5371,0.5805,1,2022,4,39,7.8,2,1,1592,0,0.5,partial,1
q21-ai-adoption-wage-inequality,10.5089/9798229006828.001,AI Adoption and Inequality,0.6768,0.7222,0.5912,1,1,1,0.6611,0.7527,0,2025,1,4,2,0,1,1093,0,0.5,relevant,2
q21-ai-adoption-wage-inequality,10.2139/ssrn.6515438,Early AI Adoption and Firm Productivity Growth in a Middle-Income Economy,0.7114,0.597,0.5746,1,1,1,0.6249,0.7249,0,2026,0,0,0,2,1,1116,0,0.5,partial,1
q21-ai-adoption-wage-inequality,10.54097/7t0k2573,Multiple Impacts of Artificial Intelligence on Occupations and Labor Markets,0.7305,0.6314,0.6762,1,1,1,0.6782,0.7012,0,2024,2,9,3,1,1,1587,0,0.5,partial,1
q21-ai-adoption-wage-inequality,10.3386/w34781,Enhancing Worker Productivity Without Automating Tasks: A Different Approach to AI and the Task-Based Model,0.6805,0.651,0.6689,1,1,1,0.6667,0.7085,0,2026,0,0,0,0,1,2023,0,0.5,partial,1
q21-ai-adoption-wage-inequality,10.3390/systems13070586,How Does Artificial Intelligence Technology Influence Labor Share: The Role of Labor Structure Upgrading,0.6971,0.6319,0.65,1,1,1,0.6591,0.7245,0,2025,1,1,0.5,3,1,1301,0,0.5,relevant,2
q21-ai-adoption-wage-inequality,10.2139/ssrn.3368605,The Variable Impact of Artificial Intelligence on Labor: The Role of Complementary Skills and Technologies,0.7085,0.6446,0.6777,1,1,1,0.6764,0.7013,0,2019,7,94,11.75,2,1,1173,0,0.5,relevant,2
q21-ai-adoption-wage-inequality,10.1111/joes.70072,Automation as an Equalizer: How Easy‐to‐Use Technologies Narrow Skill Gaps Between Low‐ and High‐Skilled Workers,0.7208,0.6176,0.6627,1,1,1,0.6657,0.6898,0,2026,0,1,1,0,1,860,2,0.983,relevant,2
q21-ai-adoption-wage-inequality,10.2139/ssrn.5169611,"Augmenting or Automating Labor? The Effect of AI Development on New Work, Employment, and Wages",0.6947,0.602,0.6457,1,1,1,0.6463,0.6805,0,2025,1,8,4,4,1,923,0,0.5,relevant,2
q21-ai-adoption-wage-inequality,10.33215/ck54dk85,Exploring the Dual Impact of AI on Employment and Wages in Chinese Manufacturing,0.6947,0.6127,0.6073,1,1,1,0.637,0.7083,0,2024,2,1,0.3333,2,1,1276,0,0.5,relevant,2
q21-ai-adoption-wage-inequality,10.36948/ijfmr.2025.v07i06.61047,Impact of Artificial Intelligence on Labor Markets: An Economic Perspective,0.7092,0.6603,0.6253,1,1,1,0.664,0.7085,0,2025,1,1,0.5,0,1,1281,0,0.5,partial,1
q21-ai-adoption-wage-inequality,10.1007/s40821-025-00314-w,Impact of robots and artificial intelligence on labor and skill demand: evidence from the UK,0.7121,0.6094,0.6496,1,1,1,0.6557,0.6922,0,2025,1,7,3.5,2,1,1822,2,0.88,relevant,2
q21-ai-adoption-wage-inequality,10.1016/j.euroecorev.2025.105043,AI innovation and the labor share in European regions,0.6533,0.6691,0.5914,1,1,1,0.637,0.7007,0,2025,1,19,9.5,2,1,850,3,0.989,relevant,2
q21-ai-adoption-wage-inequality,10.1016/j.techfore.2023.123180,Does artificial intelligence promote common prosperity within enterprises? —Evidence from Chinese-listed companies in the service industry,0.7136,0.632,0.6311,1,1,1,0.6578,0.7051,0,2024,2,59,19.6667,0,1,1345,3,0.934,relevant,2
q21-ai-adoption-wage-inequality,10.3386/w34444,"Artificial Intelligence, Competition, and Welfare",0.6642,0.6495,0.5648,1,1,1,0.6246,0.7094,0,2025,1,1,0.5,0,1,1928,0,0.5,partial,1
q21-ai-adoption-wage-inequality,10.1016/j.jebo.2025.107206,Artificial intelligence adoption and workplace training,0.7362,0.5479,0.628,1,1,1,0.6327,0.6984,0,2025,1,5,2.5,4,1,1464,0,0.973,partial,1
q21-ai-adoption-wage-inequality,10.3386/w33509,Artificial Intelligence and the Labor Market,0.6939,0.6244,0.655,1,1,1,0.6572,0.6951,0,2025,1,29,14.5,0,1,1038,0,0.5,relevant,2
q21-ai-adoption-wage-inequality,10.22617/wps250038-2,Implications of Artificial Intelligence and Robots for Employment and Labor Productivity: Firm-Level Evidence from the Republic of Korea,0.6911,0.595,0.593,1,1,1,0.6247,0.6967,0,2025,1,1,0.5,2,1,608,0,0.5,partial,1
q21-ai-adoption-wage-inequality,10.3389/frai.2022.832736,Artificial Intelligence and Employment: New Cross-Country Evidence,0.7156,0.6183,0.6419,1,1,1,0.6573,0.6931,0,2022,4,114,22.8,0,1,1545,0,0.5,partial,1
q21-ai-adoption-wage-inequality,10.1787/c2c1d276-en,Artificial intelligence and employment,0.7147,0.6075,0.6492,1,1,1,0.6557,0.6838,0,2021,5,195,32.5,0,1,1952,0,0.5,partial,1
q22-chronic-poverty-interventions,10.7910/dvn/nhixnt,A Multifaceted Program Causes Lasting Progress for the Very Poor: Evidence From Six Countries,0.6079,0.7226,0.6121,1,1,1,0.6454,0.7824,0,2018,8,0,0,5,1,852,0,0.5,relevant,2
q22-chronic-poverty-interventions,10.3386/w32165,Early Childhood Intervention for the Poor: Long Term Outcomes,0.5804,0.6722,0.6281,1,1,1,0.6258,0.7677,0,2024,2,1,0.3333,5,1,692,0,0.5,partial,1
q22-chronic-poverty-interventions,10.1002/pam.20613,The long‐term effects on children and adolescents of a policy providing work supports for low‐income parents,0.5518,0.6492,0.6432,1,1,1,0.6131,0.7561,0,2011,15,9,0.5625,5,1,997,3,0.5,partial,1
q22-chronic-poverty-interventions,10.1093/jeea/jvae005,"Experimental Evidence from a Conditional Cash Transfer Program: Schooling, Learning, Fertility, and Labor Market Outcomes After 10 Years",0.5328,0.6552,0.6585,1,1,1,0.6125,0.7557,0,2024,2,11,3.6667,0,1,701,4,0.994,relevant,2
q22-chronic-poverty-interventions,10.3368/jhr.58.3.1019-10515r1,Food for Thought?,0.5742,0.6408,0.6551,1,1,1,0.6223,0.7522,0,2020,6,50,7.1429,5,1,765,3,0.99,partial,1
q22-chronic-poverty-interventions,10.1080/00220388.2019.1677887,Integrated Graduation Program and its Effect on Women and Household Economic Well-being: Findings from a Randomised Controlled Trial in Burkina Faso,0.5646,0.6148,0.6658,1,1,1,0.6137,0.7477,0,2019,7,9,1.125,5,1,1408,3,0.95,relevant,2
q22-chronic-poverty-interventions,10.18235/0000486,Do Conditional Cash Transfers Lead to Better Secondary Schools?: Evidence from Jamaica's PATH,0.5053,0.6363,0.694,1,1,1,0.6065,0.7468,1,2016,10,16,1.4545,4,1,737,0,0.5,partial,1
q22-chronic-poverty-interventions,10.3386/w31735,Aspiring to a Better Future: Can a Simple Psychological Intervention Reduce Poverty?,0.5466,0.6447,0.6084,1,1,1,0.5985,0.7456,0,2023,3,14,3.5,5,1,736,0,0.5,partial,1
q22-chronic-poverty-interventions,10.18235/0011482,More Schooling and More Learning?: Effects of a Three-Year Conditional Cash Transfer Program in Nicaragua after 10 Years,0.5553,0.6429,0.7098,1,1,1,0.6328,0.7454,1,2013,13,0,0,4,1,1421,0,0.5,partial,1
q22-chronic-poverty-interventions,10.1257/aer.103.3.232,Achieving Escape Velocity: Neighborhood and School Interventions to Reduce Persistent Inequality,0.5245,0.6094,0.7127,1,1,1,0.6108,0.7454,0,2013,13,72,5.1429,0,1,743,5,1,partial,1
q22-chronic-poverty-interventions,10.3386/w20284,Improving Educational Outcomes in Developing Countries: Lessons from Rigorous Impact Evaluations,0.5587,0.6151,0.7291,1,1,1,0.6304,0.7452,0,2014,12,79,6.0769,0,1,1173,0,0.5,partial,1
q22-chronic-poverty-interventions,10.1257/pol.20180510,Reducing Inequality through Dynamic Complementarity: Evidence from Head Start and Public School Spending,0.5261,0.6286,0.6814,1,1,1,0.6085,0.7449,0,2019,7,176,22,4,1,708,3,0.993,partial,1
q22-chronic-poverty-interventions,10.1257/app.4.4.121,"Longer-Term Impacts of Mentoring, Educational Services, and Learning Incentives: Evidence from a Randomized Trial in the United States",0.5386,0.5934,0.726,1,1,1,0.6145,0.7434,0,2012,14,126,8.4,5,1,714,4,0.997,partial,1
q22-chronic-poverty-interventions,10.1257/app.20230108,"Sustainable Poverty Reduction through Social Assistance: Modality, Context, and Complementary Programming in Bangladesh",0.5603,0.6693,0.5521,1,1,1,0.5916,0.7417,0,2025,1,3,1.5,5,1,758,0,0.5,relevant,2
q22-chronic-poverty-interventions,10.3386/w23489,Reducing Inequality Through Dynamic Complementarity: Evidence from Head Start and Public School Spending,0.5211,0.6369,0.6719,1,1,1,0.6064,0.7411,0,2017,9,34,3.4,4,1,1200,0,0.5,partial,1
q22-chronic-poverty-interventions,10.1086/732179,Scalable Nutrition Interventions in a Graduation Model Program: Experimental Evidence from Ethiopia,0.5743,0.6155,0.6522,1,1,1,0.6132,0.739,0,2024,2,1,0.3333,4,1,1373,0,0.5,relevant,2
q22-chronic-poverty-interventions,10.3386/w31611,"Psychosocial Constraints, Impact Heterogeneity and Spillovers in a Multifaceted Graduation Program in Kenya",0.5267,0.6278,0.6525,1,1,1,0.5998,0.735,0,2023,3,2,0.5,5,1,1449,0,0.5,relevant,2
q22-chronic-poverty-interventions,10.3386/w19862,The (Surprising) Efficacy of Academic and Behavioral Intervention with Disadvantaged Youth: Results from a Randomized Experiment in Chicago,0.581,0.5699,0.6925,1,1,1,0.6121,0.7339,0,2014,12,26,2,5,1,1551,0,0.5,relevant,2
q23-informality-productivity-bidirectional,10.1017/s1365100517001055,INFORMAL SECTOR MISALLOCATION,0.7032,0.6369,0.6474,1,1,1,0.6619,0.7637,0,2018,8,42,4.6667,0,1,711,2,0.946,relevant,2
q23-informality-productivity-bidirectional,10.1111/rode.12697,Casting a shadow: Productivity of formal firms and informality,0.771,0.6894,0.5749,1,1,1,0.6735,0.8221,0,2020,6,70,10,2,1,1318,2,0.918,relevant,2
q23-informality-productivity-bidirectional,10.1787/080a17ce-en,Like it or not? The impact of online platforms on the productivity of incumbent service,0.6279,0.6268,0.6361,1,1,1,0.6302,0.704,0,2019,7,26,3.25,3,1,1426,0,0.186,irrelevant,0
q23-informality-productivity-bidirectional,10.3386/w20205,Informality and Development,0.7909,0.6619,0.6385,1,1,1,0.694,0.8043,0,2014,12,6,0.4615,0,1,1068,0,0.5,partial,1
q23-informality-productivity-bidirectional,10.1257/aer.20141745,"Firms, Informality, and Development: Theory and Evidence from Brazil",0.751,0.6286,0.6189,1,1,1,0.6635,0.8028,1,2018,8,518,57.5556,2,1,694,5,1,relevant,2
q23-informality-productivity-bidirectional,10.1093/wber/lhad034,Allocative Efficiency between and within the Formal and Informal Manufacturing Sectors in Zimbabwe,0.6608,0.7207,0.6101,1,1,1,0.6623,0.738,0,2023,3,0,0,1,1,1430,3,0.983,relevant,2
q23-informality-productivity-bidirectional,10.1093/jeea/jvac010,Efficiency Under Endogenous Information Choice: A Price-Setting Application,0.5467,0.5847,0.6101,1,1,1,0.58,0.6277,0,2022,4,6,1.2,0,1,881,4,0.994,partial,1
q23-informality-productivity-bidirectional,10.1257/jep.28.3.109,Informality and Development,0.7735,0.6052,0.5895,1,1,1,0.651,0.7916,0,2014,12,1371,105.4615,0,1,1117,4,0.998,partial,1
q23-informality-productivity-bidirectional,10.1596/978-0-8213-7092-6,Informality: Exit and Exclusion,0.697,0.5213,0.6331,1,1,1,0.6127,0.6918,1,2007,19,1125,56.25,1,1,24760,0,0.5,relevant,2
q23-informality-productivity-bidirectional,10.1080/00220388.2015.1046442,Informality and Profitability: Evidence from a New Firm Survey in Ecuador,0.77,0.6451,0.6652,1,1,1,0.6913,0.7914,1,2015,11,17,1.4167,0,1,634,3,0.95,relevant,2
q23-informality-productivity-bidirectional,10.1596/22697,Evidence from a New Firm Survey in Ecuador,0.7641,0.6315,0.6668,1,1,1,0.6852,0.79,1,2015,11,0,0,0,1,634,0,0.5,relevant,2
q23-informality-productivity-bidirectional,10.1016/j.jfineco.2024.103855,"Financial constraints, cash flow timing patterns, and asset prices",0.5255,0.5629,0.5802,1,1,1,0.5557,0.6042,0,2024,2,7,2.3333,3,1,685,0,0.5,partial,1
q23-informality-productivity-bidirectional,10.1146/annurev-economics-082119-121914,Informality: Causes and Consequences for Development,0.733,0.666,0.6288,1,1,1,0.6746,0.7869,0,2020,6,317,45.2857,0,1,981,3,0.996,relevant,2
q23-informality-productivity-bidirectional,10.3386/w29066,Regulating Conglomerates in China: Evidence from an Energy Conservation Program,0.5544,0.6232,0.5733,1,1,1,0.5829,0.6373,0,2021,5,31,5.1667,4,1,696,0,0.5,partial,1
q23-informality-productivity-bidirectional,10.3386/w18347,Wages and Informality in Developing Countries,0.7709,0.6423,0.6414,1,1,1,0.6823,0.7849,0,2012,14,30,2,0,1,592,0,0.5,partial,1
q23-informality-productivity-bidirectional,10.18235/0011688,Macroprudential Policy and Labor Market Dynamics in Latin America,0.6705,0.6777,0.7027,1,1,1,0.6835,0.7091,1,2015,11,0,0,0,1,1182,0,0.5,partial,1
q23-informality-productivity-bidirectional,10.1093/restud/rdac004,"Product Life Cycle, Learning, and Nominal Shocks",0.6052,0.5658,0.6677,1,1,1,0.6115,0.6778,0,2022,4,19,3.8,2,1,1505,0,0.5,partial,1
q23-informality-productivity-bidirectional,10.1016/j.jdeveco.2006.05.007,What causes firms to hide output? The determinants of informality,0.6631,0.5685,0.5506,1,1,1,0.5921,0.7829,0,2006,20,369,17.5714,0,0,0,0,0.5,relevant,2
q23-informality-productivity-bidirectional,10.1080/00220388.2022.2061853,What Sustains Informality? A Study of the Interactions between Formal and Informal Sector Firms,0.7597,0.5966,0.6542,1,1,1,0.6668,0.7816,0,2022,4,18,3.6,0,1,701,3,0.95,relevant,2
q23-informality-productivity-bidirectional,10.3386/w20455,Export Markets and Labor Allocation in a Low-income Country,0.6533,0.6832,0.6259,1,1,1,0.6537,0.6745,0,2014,12,8,0.6154,0,1,885,0,0.5,partial,1
manual-2026-05-20-ai-labor-lac,10.1016/j.euroecorev.2025.105043,AI innovation and the labor share in European regions,0.6107,0.6245,0.5887,1,1,1,0.6078,0.6252,0,2025,1,19,9.5,2,1,850,3,0.989,relevant,2
manual-2026-05-20-ai-labor-lac,10.1016/j.jue.2023.103573,Cities and productivity: Evidence from 16 Latin American and Caribbean countries,0.5459,0.7132,0.5486,1,1,1,0.5978,0.6484,1,2023,3,9,2.25,1,1,965,3,0.981,partial,1
manual-2026-05-20-ai-labor-lac,10.1086/718327,Artificial Intelligence and Jobs: Evidence from Online Vacancies,0.6671,0.5861,0.6202,1,1,1,0.6236,0.634,0,2022,4,833,166.6,0,1,703,4,0.996,relevant,2
manual-2026-05-20-ai-labor-lac,10.1086/725248,Measuring Labor Market Power in Developing Countries: Evidence from Colombian Plants,0.5344,0.7333,0.591,1,1,1,0.6141,0.6497,1,2023,3,21,5.25,4,1,621,4,0.996,partial,1
manual-2026-05-20-ai-labor-lac,10.1111/iere.12176,"EMPLOYMENT PROTECTION, TECHNOLOGY CHOICE, AND WORKER ALLOCATION",0.5644,0.7046,0.6063,1,1,1,0.6224,0.69,0,2016,10,116,10.5455,1,1,1015,4,0.5,relevant,2
manual-2026-05-20-ai-labor-lac,10.1257/jep.31.2.165,Challenges to Mismeasurement Explanations for the US Productivity Slowdown,0.5581,0.672,0.5334,1,1,1,0.5848,0.6762,0,2017,9,281,28.1,0,1,1792,4,0.998,relevant,2
manual-2026-05-20-ai-labor-lac,10.1257/jep.35.3.109,Washington Consensus in Latin America: From Raw Model to Straw Man,0.5544,0.5959,0.5272,1,1,1,0.5585,0.5805,1,2021,5,31,5.1667,1,1,802,4,0.998,partial,1
manual-2026-05-20-ai-labor-lac,10.18235/0002566,Automation in Latin America: Are Women at Higher Risk of Losing Their Jobs?,0.6323,0.5992,0.585,1,1,1,0.6052,0.6139,1,2020,6,50,7.1429,2,1,1148,0,0.5,relevant,2
manual-2026-05-20-ai-labor-lac,10.18235/0013152,AI and the Increase of Productivity and Labor Inequality in Latin America: Potential Impact of Large Language Models on Latin American Workforce,0.6095,0.6528,0.6156,1,1,1,0.6257,0.6548,1,2024,2,1,0.3333,2,1,2161,0,0.5,relevant,2
manual-2026-05-20-ai-labor-lac,10.18235/0013377,Artificial Intelligence Framework for the Inter-American Development Group,0.7342,0.5967,0.5711,1,1,1,0.6301,0.5815,1,2025,1,6,3,0,1,1421,0,0.5,relevant,2
manual-2026-05-20-ai-labor-lac,10.2139/ssrn.3065208,Educational upgrading and returns to skills in Latin America: evidence from a supply–demand framework,0.5434,0.6542,0.6108,1,1,1,0.6011,0.6268,1,2019,7,72,9,2,1,772,0,0.891,partial,1
manual-2026-05-20-ai-labor-lac,10.2139/ssrn.3368605,The Variable Impact of Artificial Intelligence on Labor: The Role of Complementary Skills and Technologies,0.6932,0.6349,0.6393,1,1,1,0.6553,0.6665,0,2019,7,94,11.75,2,1,1173,0,0.5,relevant,2
manual-2026-05-20-ai-labor-lac,10.2139/ssrn.3673437,Employment and the gender digital divide in Latin America: A decomposition analysis,0.5397,0.5697,0.5748,1,1,1,0.5612,0.5855,1,2021,5,38,6.3333,2,1,1401,1,0.841,relevant,2
manual-2026-05-20-ai-labor-lac,10.2139/ssrn.3854185,Labor Market Power in Developing Countries: Evidence from Colombian Plants,0.5294,0.7323,0.5927,1,1,1,0.6125,0.6388,1,2021,5,23,3.8333,2,1,585,0,0.5,partial,1
manual-2026-05-20-ai-labor-lac,10.2139/ssrn.5169611,"Augmenting or Automating Labor? The Effect of AI Development on New Work, Employment, and Wages",0.6605,0.6334,0.6291,1,1,1,0.6408,0.6285,0,2025,1,8,4,4,1,923,0,0.5,relevant,2
manual-2026-05-20-ai-labor-lac,10.3386/w23308,Do Payroll Tax Breaks Stimulate Formality?: Evidence from Colombia’s Reform,0.5153,0.6206,0.6247,1,1,1,0.5846,0.6521,1,2017,9,58,5.8,4,1,1718,0,0.634,partial,1
manual-2026-05-20-ai-labor-lac,10.3386/w24001,Artificial Intelligence and the Modern Productivity Paradox: A Clash of Expectations and Statistics,0.6874,0.6499,0.5287,1,1,1,0.6182,0.6401,0,2017,9,726,72.6,0,1,1290,0,0.5,relevant,2
manual-2026-05-20-ai-labor-lac,10.3386/w24196,"Artificial Intelligence, Automation and Work",0.6566,0.6984,0.6051,1,1,1,0.6523,0.661,0,2018,8,639,71,0,1,1545,0,0.5,relevant,2
manual-2026-05-20-ai-labor-lac,10.3386/w28034,U.S. Robots and their Impacts in the Tropics: Evidence from Colombian Labor Markets,0.5807,0.6158,0.5994,1,1,1,0.5985,0.5955,1,2020,6,33,4.7143,4,1,1639,0,0.5,relevant,2
manual-2026-05-20-ai-labor-lac,10.3386/w28657,Productivity Growth and Workers’ Job Transitions: Evidence from Censal Microdata,0.5471,0.7496,0.6987,1,1,1,0.6593,0.7721,1,2021,5,35,5.8333,2,1,1570,0,0.5,relevant,2
manual-2026-05-20-ai-labor-lac,10.3386/w30659,Automation and the Workforce: A Firm-Level View from the 2019 Annual Business Survey,0.6881,0.6882,0.6085,1,1,1,0.6605,0.6635,0,2022,4,84,16.8,2,1,1425,0,0.5,relevant,2
manual-2026-05-20-ai-labor-lac,10.3386/w32487,The Simple Macroeconomics of AI,0.6468,0.6884,0.5218,1,1,1,0.6148,0.6536,0,2024,2,131,43.6667,0,1,2031,0,0.5,relevant,2
manual-2026-05-20-ai-labor-lac,10.3386/w33509,Artificial Intelligence and the Labor Market,0.6766,0.6545,0.6558,1,1,1,0.6622,0.6787,0,2025,1,29,14.5,0,1,1038,0,0.5,relevant,2
manual-2026-05-20-ai-labor-lac,10.3386/w33777,"Still Waters, Rapid Currents: Early Labor Market Transformation under Generative AI",0.6502,0.6268,0.6376,1,1,1,0.6382,0.6702,0,2025,1,25,12.5,4,1,1067,0,0.5,partial,1
manual-2026-05-20-ai-labor-lac,10.3386/w33867,Artificial Intelligence and Technological Unemployment,0.6892,0.6882,0.5956,1,1,1,0.6561,0.6637,0,2025,1,0,0,0,1,1371,0,0.5,partial,1
